idAirTable,direccion,fechaDeCarga,barrio,ciudad,cpc,zona,calle,altura,tipo,superficie,piso,dormitorios,categoria,precioUS,latitud,longitud
recFfSMtmROWNsK9A,"Obispo Salguero 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2023,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Salguero,600,EDIFICIO DE DEPARTAMENTOS,40.00,4,1,ESTANDAR,48000,-31.42489450,-64.18199430
recKQU7BO1fhunT4V,"Dean Funes 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Dean Funes,868,EDIFICIO DE DEPARTAMENTOS,42.00,5,1,ESTANDAR,48000,-31.41238440,-64.19599060
recmS95gVbeEIsIIM,"Av Velez Sarsfield 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1100,EDIFICIO DE DEPARTAMENTOS,42.65,3,1,ESTANDAR,48000,-31.42783660,-64.19212120
recHaPiEozshDheba,"Buenos Aires  300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires ,270,EDIFICIO DE DEPARTAMENTOS,43.98,3,1,ESTANDAR,48000,-31.41968910,-64.18418780
reclKUYNU5chM6zuu,"Av. Colón 6200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Quebrada De Las Rosas,Ciudad de Cordoba,Colón,Oeste,Av. Colón,6200,COMPLEJO CERRADO,46.65,2,1,ESTANDAR,48000,-31.39260820,-64.26272820
rec0P2u3C6m3sTaTK,"Avellaneda 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Avellaneda,475,EDIFICIO DE DEPARTAMENTOS,48.99,11,1,ESTANDAR,48000,-31.40639460,-64.19398150
rec3odlW02jIGMeEL,"Buenos Aires 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,521,EDIFICIO DE DEPARTAMENTOS,47.00,4,1,ESTANDAR,48500,-31.42341920,-64.18586000
recUJvOU6ULnoolV1,"Sagrada Familia 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Villa Alberdi,Ciudad de Cordoba,Colón,Oeste,Sagrada Familia,400,EDIFICIO DE DEPARTAMENTOS,48.30,3,1,ESTANDAR,48500,-31.39551370,-64.23413870
recXQ7cOIgiu4xBFv,"24 de Septiembre 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,24 de Septiembre,859,EDIFICIO DE DEPARTAMENTOS,42.00,1,1,ESTANDAR,49000,-31.41504060,-64.17078860
recXPEyNIcj588ZMY,"Transito Caceres de Allende 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Transito Caceres de Allende,452,EDIFICIO DE DEPARTAMENTOS,49.32,6,1,ESTANDAR,49000,-31.42483900,-64.17737800
recrc1Fapxr8UPb5X,"9 de Julio  200 La Falda, Provincia de Córdoba, Argentina",1/4/2019,Centro,La Falda,,,9 de Julio ,166,FORMA PARTE DE UN PH ,82.32,1,2,ESTANDAR,49000,-31.09065010,-64.48443690
recTkTFWi9QACjGKL,"La Plata 100 La Falda, Provincia de Córdoba, Argentina",1/4/2020,Centro,La Falda,,,La Plata,58,EDIFICIO DE DEPARTAMENTOS,42.62,PLANTA BAJA,1,PREMIUM,49750,-31.09179470,-64.48154090
recb8Ytm4zOfDUglU,"AYACUCHO 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/6/2023,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,AYACUCHO,397,EDIFICIO DE DEPARTAMENTOS,37.00,6,1,ESTANDAR,50000,-31.41964480,-64.19178800
recs5JKhxUALvAX4V,"Ambrosio Olmos 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Ambrosio Olmos,750,EDIFICIO DE DEPARTAMENTOS,38.00,6,1,ESTANDAR,50000,-31.43101860,-64.19051850
recdhdAHj9Z70D1Wn,"CASEROS 900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/6/2023,Alberdi,Ciudad de Cordoba,Mercado Central,Central,CASEROS,900,EDIFICIO DE DEPARTAMENTOS,40.50,5,1,ESTANDAR,50000,-31.41459290,-64.19701180
recOmAa0QxBHKaIe9,"Lima 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1367,EDIFICIO DE DEPARTAMENTOS,41.32,2,1,ESTANDAR,50000,-31.41256720,-64.16533950
reczgh0Xyfh30f0Xp,"Fructuoso Rivera 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,400,EDIFICIO DE DEPARTAMENTOS,41.66,10,1,ESTANDAR,50000,-31.42481430,-64.19398620
receXdyJNKVHvF1Id,"BALCARCE 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,BALCARCE,430,EDIFICIO DE DEPARTAMENTOS,43.20,PLANTA BAJA,1,ESTANDAR,50000,-31.42456020,-64.17869810
reczPihmPrNT9GmLG,"felix frias 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,felix frias,24,EDIFICIO DE DEPARTAMENTOS,43.98,4,1,ESTANDAR,50000,-31.41573680,-64.16917580
recwaN6dWObl0dwtg,"Boulevard San Juan 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Boulevard San Juan,800,EDIFICIO DE DEPARTAMENTOS,45.66,6,1,ESTANDAR,50000,-31.41786560,-64.19657100
rec7E7enVX96N1Ils,"Obispo Trejo  1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo ,1214,EDIFICIO DE DEPARTAMENTOS,45.66,6,1,ESTANDAR,50000,-31.43074620,-64.19183820
recPcloVorUzfr0yt,"bv san juan  600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Observatorio,Ciudad de Cordoba,Mercado Central,Central,bv san juan ,593,EDIFICIO DE DEPARTAMENTOS,45.98,6,1,ESTANDAR,50000,-31.41856760,-64.19411220
recJ9B758DWQ0DyMg,"Obispo Trejo  900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo ,828,EDIFICIO DE DEPARTAMENTOS,45.99,9,1,ESTANDAR,50000,-31.42634680,-64.18988990
recoWd8MZz0HSS8LE,"Bv Chacabuco 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,463,EDIFICIO DE DEPARTAMENTOS,46.65,6,1,ESTANDAR,50000,-31.42331240,-64.18288410
recsAYpwmvkxykkgg,"Ovidio Lagos 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/7/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Ovidio Lagos,31,EDIFICIO DE DEPARTAMENTOS,47.00,4,1,ESTANDAR,50000,-31.41633250,-64.17155230
recug8ZK1OvNAHMwH,"9 de julio 1300 La Falda, Provincia de Córdoba, Argentina",1/4/2020,Centro,La Falda,,,9 de julio,1265,FORMA PARTE DE UN PH ,49.80,PLANTA BAJA,1,ESTANDAR,50000,-31.08895480,-64.47141870
recPV4kyh6qITWYgo,"calasanz 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alberdi,Ciudad de Cordoba,Mercado Central,Central,calasanz,49,EDIFICIO DE DEPARTAMENTOS,50.00,2,2,ESTANDAR,50000,-31.41344920,-64.19661350
recNlkx08OadQzci7,"Roma 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Roma,150,EDIFICIO DE DEPARTAMENTOS,50.32,7,1,ESTANDAR,50000,-31.41293130,-64.16348390
rec8mMHayrKiJU2ZO,"Juan del Campillo 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2022,Cofico,Ciudad de Cordoba,Centroamérica,Central,Juan del Campillo,988,EDIFICIO DE DEPARTAMENTOS,51.65,2,1,ESTANDAR,50000,-31.39763430,-64.19108470
rec58iFvvIrFpmCtu,"Av Velez Sarsfield 1900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Guemes,Ciudad de Cordoba,Mercado Central,Central,Av Velez Sarsfield,1802,EDIFICIO DE DEPARTAMENTOS,66.00,PLANTA BAJA,2,ESTANDAR,50000,-31.43636070,-64.19545710
receLd24xVPeH8DfT,"24 de septiembre  900 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,24 de septiembre ,859,EDIFICIO DE DEPARTAMENTOS,38.00,2,1,ESTANDAR,50500,-31.41504060,-64.17078860
recGvUFO4zNBzgQHU,"MIGUEL DE CORRO 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,MIGUEL DE CORRO,46,EDIFICIO DE DEPARTAMENTOS,42.00,4,1,ESTANDAR,50900,-31.41263060,-64.18594630
recelbM0VvyXiBwWT,"Obispo Trejo 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo,783,EDIFICIO DE DEPARTAMENTOS,41.66,2,1,ESTANDAR,51000,-31.42515940,-64.18947050
recH94DORETwxv9Ep,"Obispo Trejo 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo,783,EDIFICIO DE DEPARTAMENTOS,41.99,2,1,ESTANDAR,51000,-31.42515940,-64.18947050
recOnAmnptsjluHEK,"Lima 1700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/11/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1695,EDIFICIO DE DEPARTAMENTOS,49.98,3,1,ESTANDAR,51000,-31.41152100,-64.16159510
recgYAuRRlXcSl1h2,"la rioja 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Centro America,Ciudad de Cordoba,Centroamérica,Nor Este,la rioja,415,EDIFICIO DE DEPARTAMENTOS,64.00,3,2,ESTANDAR,51000,-31.40930560,-64.18902230
recOFAIyc90D1UWgq,"Gral Deheza 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/8/2023,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Gral Deheza,600,EDIFICIO DE DEPARTAMENTOS,43.66,1,1,ESTANDAR,51500,-31.40861810,-64.16389200
rechCsnuAOzLco5wd,"Viamonte 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Viamonte,300,EDIFICIO DE DEPARTAMENTOS,46.65,2,1,ESTANDAR,51500,-31.41250590,-64.16487070
recvdkKRb1WgE3fbi,"Emilio Olmos 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Norte (Av. Colon hacia el Río),Ciudad de Cordoba,Mercado Central,Central,Emilio Olmos,334,EDIFICIO DE DEPARTAMENTOS,58.66,3,2,ESTANDAR,51500,-31.41207200,-64.18844570
rec04ZjJ79ad8zgwe,"24 de Septiembre 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/10/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,24 de Septiembre,1170,EDIFICIO DE DEPARTAMENTOS,51.40,PLANTA BAJA,1,ESTANDAR,51700,-31.41422720,-64.16726890
recTGeGByZdFx37Ts,"Bolivar 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Guemes,Ciudad de Cordoba,Mercado Central,Central,Bolivar,467,EDIFICIO DE DEPARTAMENTOS,40.00,1,1,ESTANDAR,52000,-31.41995110,-64.19332220
recBhHdbMbthjOqUU,"Buenos Aires 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,780,EDIFICIO DE DEPARTAMENTOS,40.99,5,1,ESTANDAR,52000,-31.42579300,-64.18672960
rec2LWnBA2PPCxgWt,"Bv Chacabuco 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,281,EDIFICIO DE DEPARTAMENTOS,41.32,11,MONOAMBIENTE,ESTANDAR,52000,-31.42059630,-64.18169380
rec2zVLpUFQOhpqUo,"Bv Illia 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,396,EDIFICIO DE DEPARTAMENTOS,42.98,1,1,ESTANDAR,52000,-31.42252820,-64.18076390
recuQBJTpXaBLrhKk,"Mariano Castex 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",8/1/2023,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Mariano Castex,117,EDIFICIO DE DEPARTAMENTOS,44.00,1,1,ESTANDAR,52000,-31.40376130,-64.21595260
rec5B8aIhaUBTT7vh,"Fructuoso Rivera 100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Fructuoso Rivera,100,EDIFICIO DE DEPARTAMENTOS,45.40,1,1,ESTANDAR,52000,-31.42626270,-64.18988250
recf0XdUVZL1OcXlO,"Lima 1700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/9/2022,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1695,EDIFICIO DE DEPARTAMENTOS,46.65,4,1,ESTANDAR,52000,-31.41152100,-64.16159510
rec4b0q4DKQx7jjLN,"Bv San Juan 0 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv San Juan,0,EDIFICIO DE DEPARTAMENTOS,49.65,10,1,ESTANDAR,52000,-31.42079250,-64.18605590
reckmRF2NF10H9PHt,"Buenos Aires 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",5/10/2024,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,540,FORMA PARTE DE UN PH ,60.00,PLANTA BAJA,2,BAJA,52000,-31.42341920,-64.18586000
rec48WaZMUrBOWwmP,"Bv Illia 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,531,EDIFICIO DE DEPARTAMENTOS,41.65,6,1,ESTANDAR,52500,-31.42320100,-64.17785620
recS8bjl0CC29Bwqo,"Independencia 700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Independencia,620,EDIFICIO DE DEPARTAMENTOS,41.65,13,1,ESTANDAR,52500,-31.42429610,-64.18744830
recb7CVSVQMnVlAAI,"Lima 1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1367,EDIFICIO DE DEPARTAMENTOS,40.00,4,1,ESTANDAR,52600,-31.41256720,-64.16533950
rec6ums2oaX0ymoTa,"Juan del Campillo 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Alta Cordoba,Ciudad de Cordoba,Centroamérica,Central,Juan del Campillo,569,EDIFICIO DE DEPARTAMENTOS,40.64,7,1,ESTANDAR,52800,-31.39938000,-64.18573470
recsGbJaEZUbyL6NF,"Obispo Trejo  1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo ,1214,EDIFICIO DE DEPARTAMENTOS,41.65,5,1,ESTANDAR,53000,-31.43074620,-64.19183820
recyL3Gy83pxZe5lQ,"Malagueño 1100 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Jardin,Ciudad de Cordoba,Jardín,Sur,Malagueño,1092,EDIFICIO DE DEPARTAMENTOS,42.00,PLANTA BAJA,1,ESTANDAR,53000,-31.44206770,-64.17972890
recrunvcDBp98rSso,"David Luque 400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,General Paz,Ciudad de Cordoba,Pueyrredon,Este,David Luque,359,EDIFICIO DE DEPARTAMENTOS,42.99,1,1,ESTANDAR,53000,-31.41236390,-64.16898100
recMhMsOa7InDogns,"San Martin 1600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",2/9/2024,Alta Cordoba,Ciudad de Cordoba,Centroamérica,Central,San Martin,1565,EDIFICIO DE DEPARTAMENTOS,43.52,6,1,ESTANDAR,53000,-31.39991980,-64.17687620
recgC23LATaQeyozp,"Obispo Trejo 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Obispo Trejo,1180,EDIFICIO DE DEPARTAMENTOS,45.00,10,1,ESTANDAR,53000,-31.42943440,-64.19126970
recH47EnWmMyiFEsH,"Roma 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Roma,150,EDIFICIO DE DEPARTAMENTOS,50.32,6,1,ESTANDAR,53500,-31.41293130,-64.16348390
recV3cQ2ge45e1XHX,"Luis Agote 2000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",9/8/2022,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,Luis Agote,1924,EDIFICIO DE DEPARTAMENTOS,57.98,1,1,ESTANDAR,53500,-31.42670780,-64.21560180
recUihwWJxLOl5r70,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Los Naranjos,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,43.32,2,1,PREMIUM,54000,-31.42718800,-64.21333570
rec6P2shj5SNRUZ8F,"Gral Paz 1500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Cofico,Ciudad de Cordoba,Centroamérica,Central,Gral Paz,1420,EDIFICIO DE DEPARTAMENTOS,62.64,1,2,ESTANDAR,54000,-31.40020390,-64.17992130
recjMd8A1uXyugtaO,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,42.32,2,1,PREMIUM,54500,-31.42718800,-64.21333570
recsYIQp72DPKBvLy,"SOL DE MAYO  1400 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/11/2023,Avenida,Ciudad de Cordoba,Ruta 20,Oeste-R20,SOL DE MAYO ,1375,COMPLEJO CERRADO,42.32,3,1,PREMIUM,54500,-31.42718800,-64.21333570
reccGOYeWG4RSxGrx,"Brasil  200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Brasil ,134,EDIFICIO DE DEPARTAMENTOS,46.65,6,1,ESTANDAR,54500,-31.42892430,-64.19234300
recP9cfcDE0SLMWy4,"Bv Illia 600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Illia,531,EDIFICIO DE DEPARTAMENTOS,40.66,9,1,ESTANDAR,55000,-31.42320100,-64.17785620
recxkVEfZd9J2ommf,"Av. Colón 6200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Quebrada De Las Rosas,Ciudad de Cordoba,Colón,Oeste,Av. Colón,6200,COMPLEJO CERRADO,40.66,5,1,ESTANDAR,55000,-31.39260820,-64.26272820
rectfESsTQuYjLVlN,"Bv Chacabuco 800 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,788,EDIFICIO DE DEPARTAMENTOS,42.66,2,1,ESTANDAR,55000,-31.42672270,-64.18383860
recC99RsQ344vqF5a,"Bolivar 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Guemes,Ciudad de Cordoba,Mercado Central,Central,Bolivar,475,EDIFICIO DE DEPARTAMENTOS,43.20,3,1,ESTANDAR,55000,-31.41995110,-64.19332220
rec2DoR0kiSiB7255,"Bv Peron 1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/11/2024,Crisol Norte,Ciudad de Cordoba,Empalme,Este,Bv Peron,1150,COMPLEJO CERRADO,43.65,9,1,ESTANDAR,55000,-31.42505090,-64.16906020
rec2sDJpFRwdop1Qw,"Catamarca 1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Catamarca,1252,EDIFICIO DE DEPARTAMENTOS,43.99,5,1,ESTANDAR,55000,-31.41181680,-64.16684010
recZO0Jjg8sVy2rjV,"Mariano Castex 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Mariano Castex,117,EDIFICIO DE DEPARTAMENTOS,45.46,7,1,ESTANDAR,55000,-31.40376130,-64.21595260
recAf13uBbSgLkvKb,"Santiago Temple  300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,Guemes,Ciudad de Cordoba,Mercado Central,Central,Santiago Temple ,215,EDIFICIO DE DEPARTAMENTOS,45.66,7,1,ESTANDAR,55000,-31.43101750,-64.19523310
recjZFp0jLIJFUe9H,"Mariano Castex 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Mariano Castex,117,EDIFICIO DE DEPARTAMENTOS,45.79,1,1,ESTANDAR,55000,-31.40376130,-64.21595260
recpHJKjvD8qS5kh0,"Mariano Castex 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",7/4/2022,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Mariano Castex,117,EDIFICIO DE DEPARTAMENTOS,45.79,7,1,ESTANDAR,55000,-31.40376130,-64.21595260
recyiqiNwwavKRp5q,"Mariano Castex 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",8/1/2023,Alto Alberdi,Ciudad de Cordoba,Colón,Oeste,Mariano Castex,117,EDIFICIO DE DEPARTAMENTOS,45.79,5,1,ESTANDAR,55000,-31.40376130,-64.21595260
rec551UtueDksFKZg,"Bolivar 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Guemes,Ciudad de Cordoba,Mercado Central,Central,Bolivar,475,EDIFICIO DE DEPARTAMENTOS,46.32,7,1,ESTANDAR,55000,-31.41995110,-64.19332220
rec9tJMVNNC9mZwlS,"Lima  1200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",12/12/2023,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima ,1168,EDIFICIO DE DEPARTAMENTOS,46.65,6,1,ESTANDAR,55000,-31.41320720,-64.16760050
recBk2egTgSwVVYS8,"Duarte Quiros 1000 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Alberdi,Ciudad de Cordoba,Mercado Central,Central,Duarte Quiros,987,EDIFICIO DE DEPARTAMENTOS,46.80,6,1,ESTANDAR,55000,-31.41532490,-64.19853740
recBu8jQGAOUsmlzQ,"La Plata 100 La Falda, Provincia de Córdoba, Argentina",1/4/2019,Centro,La Falda,,,La Plata,58,EDIFICIO DE DEPARTAMENTOS,47.97,1,1,PREMIUM,55000,-31.09179470,-64.48154090
recvySLvAtL92zlMc,"Roma 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Roma,140,EDIFICIO DE DEPARTAMENTOS,51.97,3,1,ESTANDAR,55000,-31.41293130,-64.16348390
recARbdIzjdVb4ulA,"Dr. Francisco Muñiz 800 Rio Cuarto, Provincia de Córdoba, Argentina",1/4/2019,Banda Norte,Rio Cuarto,,,Dr. Francisco Muñiz,800,EDIFICIO DE DEPARTAMENTOS,52.66,11,1,ESTANDAR,55000,-33.11175300,-64.32800900
recp8oSuqbb8YG28x,"Lima 1600 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1600,EDIFICIO DE DEPARTAMENTOS,40.66,1,1,ESTANDAR,56000,-31.41159150,-64.16266230
recqBel6Cy76I8lpi,"Bv Chacabuco 300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Centro Sud (Av Colon hacia Nva Cba),Ciudad de Cordoba,Mercado Central,Central,Bv Chacabuco,281,EDIFICIO DE DEPARTAMENTOS,41.32,10,1,ESTANDAR,56000,-31.42059630,-64.18169380
recTIgerKUsR3F0xl,"Av Estrada 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/9/2021,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Av Estrada,136,EDIFICIO DE DEPARTAMENTOS,41.65,5,1,ESTANDAR,56000,-31.42845220,-64.18563420
recG5IU1tqKq9MAvj,"Chacabuco 500 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2018,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Chacabuco,480,EDIFICIO DE DEPARTAMENTOS,42.66,10,1,ESTANDAR,56000,-31.42331240,-64.18288410
rec0fJfbMeOnSCmyY,"Brasil 200 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2020,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Brasil,134,EDIFICIO DE DEPARTAMENTOS,46.65,1,1,ESTANDAR,56100,-31.42892430,-64.19234300
recO2yueD1VQ46Out,"Lima 1700 Ciudad de Cordoba, Provincia de Córdoba, Argentina",1/4/2019,General Paz,Ciudad de Cordoba,Pueyrredon,Este,Lima,1695,EDIFICIO DE DEPARTAMENTOS,53.30,1,1,ESTANDAR,56500,-31.41152100,-64.16159510
recznUe0qpesvOM4h,"Buenos Aires 1300 Ciudad de Cordoba, Provincia de Córdoba, Argentina",6/3/2024,Nueva Cordoba,Ciudad de Cordoba,Mercado Central,Central,Buenos Aires,1220,EDIFICIO DE DEPARTAMENTOS,33.66,6,1,ESTANDAR,57000,-31.43150800,-64.18920730
